date,first_timestamp,last_timestamp,n_price_observations,n_intraday_returns,rv,session_return,is_regular_close,is_model_eligible,quality_flag
2014-10-06,2014-10-06,2014-10-06,390,389,3.347624105352505e-05,-0.004579990132823102,True,True,eligible_regular_session
2014-10-07,2014-10-07,2014-10-07,390,389,4.4660779880864704e-05,-0.011417303229971297,True,True,eligible_regular_session
2014-10-08,2014-10-08,2014-10-08,390,389,5.9367171623979625e-05,0.016806085209969682,True,True,eligible_regular_session
2014-10-09,2014-10-09,2014-10-09,390,389,0.00010458281223313232,-0.018638642879412682,True,True,eligible_regular_session
2014-10-10,2014-10-10,2014-10-10,390,389,0.00011837136266819075,-0.009822831022107867,True,True,eligible_regular_session
2014-10-13,2014-10-13,2014-10-13,390,389,0.00011293764246304917,-0.015280886969232271,True,True,eligible_regular_session
2014-10-14,2014-10-14,2014-10-14,390,389,0.00011115974231767785,-0.0023464259710128765,True,True,eligible_regular_session
2014-10-15,2014-10-15,2014-10-15,390,389,0.0003065964109780809,-0.0007996672951660855,True,True,eligible_regular_session
2014-10-16,2014-10-16,2014-10-16,390,389,0.000265302808786971,0.009611229618535468,True,True,eligible_regular_session
2014-10-17,2014-10-17,2014-10-17,390,389,7.785858806920993e-05,0.006811772746221842,True,True,eligible_regular_session
2014-10-20,2014-10-20,2014-10-20,390,389,4.629922479153204e-05,0.009737843385111545,True,True,eligible_regular_session
2014-10-21,2014-10-21,2014-10-21,390,389,2.4957893611677658e-05,0.013930367033004052,True,True,eligible_regular_session
2014-10-22,2014-10-22,2014-10-22,390,389,4.4788035393010244e-05,-0.008406862803531081,True,True,eligible_regular_session
2014-10-23,2014-10-23,2014-10-23,390,389,5.519238380549807e-05,0.006414251602406963,True,True,eligible_regular_session
2014-10-24,2014-10-24,2014-10-24,390,389,4.135605167705027e-05,0.005983670025503285,True,True,eligible_regular_session
2014-10-27,2014-10-27,2014-10-27,390,389,3.2574082684303574e-05,0.0005559083251453798,True,True,eligible_regular_session
2014-10-28,2014-10-28,2014-10-28,390,389,1.5035964523033964e-05,0.008379937306750697,True,True,eligible_regular_session
2014-10-29,2014-10-29,2014-10-29,390,389,5.270057610040731e-05,-0.0013359786012316222,True,True,eligible_regular_session
2014-10-30,2014-10-30,2014-10-30,390,389,3.470598327661781e-05,0.008206465187318114,True,True,eligible_regular_session
2014-10-31,2014-10-31,2014-10-31,390,389,2.0394497029037788e-05,0.004132565684262675,True,True,eligible_regular_session
2014-11-03,2014-11-03,2014-11-03,390,389,2.0115549272710926e-05,-0.0008521855109107453,True,True,eligible_regular_session
2014-11-04,2014-11-04,2014-11-04,390,389,2.443047665868876e-05,-0.0009735599781497355,True,True,eligible_regular_session
2014-11-05,2014-11-05,2014-11-05,390,389,2.241563888944883e-05,0.0017958166761320366,True,True,eligible_regular_session
2014-11-06,2014-11-06,2014-11-06,390,389,1.8229368867229958e-05,0.003932108445632493,True,True,eligible_regular_session
2014-11-07,2014-11-07,2014-11-07,390,389,1.4991532531751815e-05,0.000265869715559326,True,True,eligible_regular_session
2014-11-10,2014-11-10,2014-11-10,390,389,7.866007009753504e-06,0.0030271037145167042,True,True,eligible_regular_session
2014-11-11,2014-11-11,2014-11-11,390,389,7.497371716070796e-06,0.0006915612638379568,True,True,eligible_regular_session
2014-11-12,2014-11-12,2014-11-12,390,389,1.0293276351638917e-05,0.002303791958507641,True,True,eligible_regular_session
2014-11-13,2014-11-13,2014-11-13,390,389,1.883435873676589e-05,-0.0005540207090501515,True,True,eligible_regular_session
2014-11-14,2014-11-14,2014-11-14,390,389,1.1305534411799587e-05,0.00014218578803451115,True,True,eligible_regular_session
2014-11-17,2014-11-17,2014-11-17,390,389,1.3386059882860579e-05,0.0023788805960483347,True,True,eligible_regular_session
2014-11-18,2014-11-18,2014-11-18,390,389,7.164355473147665e-06,0.0047237066524410815,True,True,eligible_regular_session
2014-11-19,2014-11-19,2014-11-19,390,389,1.5262800158897034e-05,-0.00024894382052298675,True,True,eligible_regular_session
2014-11-20,2014-11-20,2014-11-20,390,389,1.0468218487291873e-05,0.004913438784309912,True,True,eligible_regular_session
2014-11-21,2014-11-21,2014-11-21,390,389,1.5094378243680742e-05,0.0005964026913078042,True,True,eligible_regular_session
2014-11-24,2014-11-24,2014-11-24,390,389,5.545545942660114e-06,0.0012715912315239876,True,True,eligible_regular_session
2014-11-25,2014-11-25,2014-11-25,390,389,9.356226252289368e-06,-0.002222631156299576,True,True,eligible_regular_session
2014-11-26,2014-11-26,2014-11-26,390,389,4.377011481122743e-06,0.001970196594540033,True,True,eligible_regular_session
2014-11-28,2014-11-28,2014-11-28,231,230,7.026614834899618e-06,-0.003182263152803755,False,False,short_or_incomplete
2014-12-01,2014-12-01,2014-12-01,390,389,2.167009187290082e-05,-0.004198481304449041,True,True,eligible_regular_session
2014-12-02,2014-12-02,2014-12-02,390,389,1.221251513899858e-05,0.005483507453583763,True,True,eligible_regular_session
2014-12-03,2014-12-03,2014-12-03,390,389,7.638897573219607e-06,0.002752002972847925,True,True,eligible_regular_session
2014-12-04,2014-12-04,2014-12-04,390,389,1.9879655321430503e-05,4.8274080922156985e-06,True,True,eligible_regular_session
2014-12-05,2014-12-05,2014-12-05,390,389,9.509360075460645e-06,0.0006024575630388664,True,True,eligible_regular_session
2014-12-08,2014-12-08,2014-12-08,390,389,2.1132271309737806e-05,-0.005237159902789094,True,True,eligible_regular_session
2014-12-09,2014-12-09,2014-12-09,390,389,3.697846666275126e-05,0.005041643077897001,True,True,eligible_regular_session
2014-12-10,2014-12-10,2014-12-10,390,389,4.7128579889374746e-05,-0.01363405763653042,True,True,eligible_regular_session
2014-12-11,2014-12-11,2014-12-11,390,389,3.748262360709141e-05,0.0009733891916125756,True,True,eligible_regular_session
2014-12-12,2014-12-12,2014-12-12,390,389,5.6167229207087954e-05,-0.010782524950650301,True,True,eligible_regular_session
2014-12-15,2014-12-15,2014-12-15,390,389,0.00010658479686284949,-0.010544596838383316,True,True,eligible_regular_session
2014-12-16,2014-12-16,2014-12-16,390,389,0.00012170094707496552,-0.0032476430037854396,True,True,eligible_regular_session
2014-12-17,2014-12-17,2014-12-17,390,389,0.0001386601863639089,0.01857241020827031,True,True,eligible_regular_session
2014-12-18,2014-12-18,2014-12-18,390,389,3.7435797622562464e-05,0.015538994296461252,True,True,eligible_regular_session
2014-12-19,2014-12-19,2014-12-19,390,389,3.008285659702145e-05,0.003676510299341322,True,True,eligible_regular_session
2014-12-22,2014-12-22,2014-12-22,390,389,1.2402627000967175e-05,0.002760576126052843,True,True,eligible_regular_session
2014-12-23,2014-12-23,2014-12-23,390,389,1.0189221135238823e-05,-0.0007393609186098481,True,True,eligible_regular_session
2014-12-24,2014-12-24,2014-12-24,231,230,4.538426903694155e-06,-0.00131525279970781,False,False,short_or_incomplete
2014-12-26,2014-12-26,2014-12-26,390,389,3.6335306243289547e-06,0.0011158764498717328,True,True,eligible_regular_session
2014-12-29,2014-12-29,2014-12-29,390,389,5.285888885752736e-06,0.0013689256073415187,True,True,eligible_regular_session
2014-12-30,2014-12-30,2014-12-30,390,389,8.031400199513609e-06,-0.002702321655811318,True,True,eligible_regular_session
2014-12-31,2014-12-31,2014-12-31,390,389,2.4150091204075377e-05,-0.011789264669983842,True,True,eligible_regular_session
2015-01-02,2015-01-02,2015-01-02,390,389,4.57440683835313e-05,-0.003990782382787105,True,True,eligible_regular_session
2015-01-05,2015-01-05,2015-01-05,390,389,5.705628174350133e-05,-0.014190419968490957,True,True,eligible_regular_session
2015-01-06,2015-01-06,2015-01-06,390,389,8.491307039167944e-05,-0.010492942060249687,True,True,eligible_regular_session
2015-01-07,2015-01-07,2015-01-07,390,389,6.239560870804763e-05,0.0067957387125062935,True,True,eligible_regular_session
2015-01-08,2015-01-08,2015-01-08,390,389,2.4553013015872502e-05,0.012463500867165644,True,True,eligible_regular_session
2015-01-09,2015-01-09,2015-01-09,390,389,5.6829885519159655e-05,-0.008675006574188512,True,True,eligible_regular_session
2015-01-12,2015-01-12,2015-01-12,390,389,5.814211197683086e-05,-0.01013424414189016,True,True,eligible_regular_session
2015-01-13,2015-01-13,2015-01-13,390,389,7.69135710634971e-05,-0.008672637282272744,True,True,eligible_regular_session
2015-01-14,2015-01-14,2015-01-14,390,389,9.830609292084003e-05,0.0012538749857757612,True,True,eligible_regular_session
2015-01-15,2015-01-15,2015-01-15,390,389,0.00011059654582454544,-0.011251855743250343,True,True,eligible_regular_session
2015-01-16,2015-01-16,2015-01-16,390,389,7.329056235726257e-05,0.013618814768689844,True,True,eligible_regular_session
2015-01-20,2015-01-20,2015-01-20,390,389,6.169015832003562e-05,-0.0011366052311551228,True,True,eligible_regular_session
2015-01-21,2015-01-21,2015-01-21,390,389,6.566341555840614e-05,0.007037118203926264,True,True,eligible_regular_session
2015-01-22,2015-01-22,2015-01-22,390,389,5.5700234403145635e-05,0.010822242034271451,True,True,eligible_regular_session
2015-01-23,2015-01-23,2015-01-23,390,389,2.8237664784612573e-05,-0.0038621167045492046,True,True,eligible_regular_session
2015-01-26,2015-01-26,2015-01-26,390,389,2.4884573413136314e-05,0.0037310931633749832,True,True,eligible_regular_session
2015-01-27,2015-01-27,2015-01-27,390,389,6.276477020174038e-05,-0.005056459711485703,True,True,eligible_regular_session
2015-01-28,2015-01-28,2015-01-28,390,389,7.557010065851474e-05,-0.018900825561490274,True,True,eligible_regular_session
2015-01-29,2015-01-29,2015-01-29,390,389,8.313360553940051e-05,0.008690457240466883,True,True,eligible_regular_session
2015-01-30,2015-01-30,2015-01-30,390,389,8.667685811783574e-05,-0.009543194818194663,True,True,eligible_regular_session
2015-02-02,2015-02-02,2015-02-02,390,389,0.00010734978226788608,0.00953690444385863,True,True,eligible_regular_session
2015-02-03,2015-02-03,2015-02-03,390,389,5.3275743722903684e-05,0.010249106497402818,True,True,eligible_regular_session
2015-02-04,2015-02-04,2015-02-04,390,389,4.9500866876345084e-05,-0.0005289191562653653,True,True,eligible_regular_session
2015-02-05,2015-02-05,2015-02-05,390,389,2.4237720092364828e-05,0.007320334846727278,True,True,eligible_regular_session
2015-02-06,2015-02-06,2015-02-06,390,389,4.3955187634624304e-05,-0.004756274618405628,True,True,eligible_regular_session
2015-02-09,2015-02-09,2015-02-09,390,389,3.089697250882661e-05,-0.0016940426976013107,True,True,eligible_regular_session
2015-02-10,2015-02-10,2015-02-10,390,389,2.4700346139337432e-05,0.006976716070304968,True,True,eligible_regular_session
2015-02-11,2015-02-11,2015-02-11,390,389,2.9892538087234656e-05,0.001020771085192505,True,True,eligible_regular_session
2015-02-12,2015-02-12,2015-02-12,390,389,1.3377006407436833e-05,0.006476339399309883,True,True,eligible_regular_session
2015-02-13,2015-02-13,2015-02-13,390,389,1.2869565844855846e-05,0.0035402833367974445,True,True,eligible_regular_session
2015-02-17,2015-02-17,2015-02-17,390,389,1.249726357304745e-05,0.002842550478183724,True,True,eligible_regular_session
2015-02-18,2015-02-18,2015-02-18,390,389,1.5241528739386262e-05,0.001701771062542142,True,True,eligible_regular_session
2015-02-19,2015-02-19,2015-02-19,390,389,1.1131896613520956e-05,0.00045302274233596025,True,True,eligible_regular_session
2015-02-20,2015-02-20,2015-02-20,390,389,2.9303188186571493e-05,0.007473353702156505,True,True,eligible_regular_session
2015-02-23,2015-02-23,2015-02-23,390,389,8.590786081424065e-06,0.0008347087540970426,True,True,eligible_regular_session
2015-02-24,2015-02-24,2015-02-24,390,389,1.3541787457184e-05,0.00262212674909071,True,True,eligible_regular_session
2015-02-25,2015-02-25,2015-02-25,390,389,9.265005985915706e-06,-0.00013245722360654641,True,True,eligible_regular_session
2015-02-26,2015-02-26,2015-02-26,390,389,1.4834101715507813e-05,-0.0011127184857889025,True,True,eligible_regular_session
2015-02-27,2015-02-27,2015-02-27,390,389,1.323281408256071e-05,-0.0021216566367156684,True,True,eligible_regular_session
2015-03-02,2015-03-02,2015-03-02,390,389,7.076162415832058e-06,0.005337994046645476,True,True,eligible_regular_session
2015-03-03,2015-03-03,2015-03-03,390,389,1.8450893029256834e-05,-0.00209482720826817,True,True,eligible_regular_session
2015-03-04,2015-03-04,2015-03-04,390,389,2.0654367690467414e-05,-0.0016187858834597355,True,True,eligible_regular_session
2015-03-05,2015-03-05,2015-03-05,390,389,1.1360899742479595e-05,7.138930733997915e-05,True,True,eligible_regular_session
2015-03-06,2015-03-06,2015-03-06,390,389,3.1092053416230376e-05,-0.011152326706301648,True,True,eligible_regular_session
2015-03-09,2015-03-09,2015-03-09,390,389,1.6551260124641202e-05,0.0026003308402791454,True,True,eligible_regular_session
2015-03-10,2015-03-10,2015-03-10,390,389,3.5767376737823065e-05,-0.010969458056872041,True,True,eligible_regular_session
2015-03-11,2015-03-11,2015-03-11,390,389,2.3340539578441142e-05,-0.002970185361186323,True,True,eligible_regular_session
2015-03-12,2015-03-12,2015-03-12,390,389,1.4661963669037105e-05,0.009767707306415633,True,True,eligible_regular_session
2015-03-13,2015-03-13,2015-03-13,390,389,3.83705847859424e-05,-0.004393005480652586,True,True,eligible_regular_session
2015-03-16,2015-03-16,2015-03-16,390,389,1.9259402052131167e-05,0.009430319597522245,True,True,eligible_regular_session
2015-03-17,2015-03-17,2015-03-17,390,389,2.002763032278615e-05,0.00016875724792162302,True,True,eligible_regular_session
2015-03-18,2015-03-18,2015-03-18,390,389,7.506520503126139e-05,0.014674108546759256,True,True,eligible_regular_session
2015-03-19,2015-03-19,2015-03-19,390,389,2.21044033558655e-05,-0.0030199809833801393,True,True,eligible_regular_session
2015-03-20,2015-03-20,2015-03-20,390,389,1.5089502115161421e-05,0.0057983585569666325,True,True,eligible_regular_session
2015-03-23,2015-03-23,2015-03-23,390,389,1.0089446961610187e-05,-0.0019035915258904215,True,True,eligible_regular_session
2015-03-24,2015-03-24,2015-03-24,390,389,1.964437072928581e-05,-0.00577785529536538,True,True,eligible_regular_session
2015-03-25,2015-03-25,2015-03-25,390,389,3.543351895871621e-05,-0.016341506663747674,True,True,eligible_regular_session
2015-03-26,2015-03-26,2015-03-26,390,389,4.7279696381132005e-05,0.002400423782800835,True,True,eligible_regular_session
2015-03-27,2015-03-27,2015-03-27,390,389,2.9715992029655467e-05,0.001675705341757164,True,True,eligible_regular_session
2015-03-30,2015-03-30,2015-03-30,390,389,1.709113742707526e-05,0.006704526845742438,True,True,eligible_regular_session
2015-03-31,2015-03-31,2015-03-31,390,389,2.971218414672466e-05,-0.003831792115882625,True,True,eligible_regular_session
2015-04-01,2015-04-01,2015-04-01,390,389,4.333536533304674e-05,-0.002201704057133235,True,True,eligible_regular_session
2015-04-02,2015-04-02,2015-04-02,390,389,2.118917469081209e-05,0.0035042942822605515,True,True,eligible_regular_session
2015-04-06,2015-04-06,2015-04-06,390,389,1.913796044514913e-05,0.011096136002251095,True,True,eligible_regular_session
2015-04-07,2015-04-07,2015-04-07,390,389,1.3978567340039039e-05,-0.0031834602504545663,True,True,eligible_regular_session
2015-04-08,2015-04-08,2015-04-08,390,389,3.616474148035192e-05,0.0018799392993986866,True,True,eligible_regular_session
2015-04-09,2015-04-09,2015-04-09,390,389,2.6133321836277767e-05,0.004423905853547418,True,True,eligible_regular_session
2015-04-10,2015-04-10,2015-04-10,390,389,7.840374999361864e-06,0.00405651062843976,True,True,eligible_regular_session
2015-04-13,2015-04-13,2015-04-13,390,389,1.2237278317851074e-05,-0.004320011295992417,True,True,eligible_regular_session
2015-04-14,2015-04-14,2015-04-14,390,389,2.127693981598278e-05,0.0015899431113209528,True,True,eligible_regular_session
2015-04-15,2015-04-15,2015-04-15,390,389,1.1641267532900278e-05,0.0023385708307410787,True,True,eligible_regular_session
2015-04-16,2015-04-16,2015-04-16,390,389,1.506760375746386e-05,0.0009599848660445157,True,True,eligible_regular_session
2015-04-17,2015-04-17,2015-04-17,390,389,3.1902555635947e-05,-0.006484945520652931,True,True,eligible_regular_session
2015-04-20,2015-04-20,2015-04-20,390,389,1.5003816370062739e-05,0.0043134982782856825,True,True,eligible_regular_session
2015-04-21,2015-04-21,2015-04-21,390,389,2.0614319588334772e-05,-0.004784652610091692,True,True,eligible_regular_session
2015-04-22,2015-04-22,2015-04-22,390,389,2.0415981866660764e-05,0.003107437061435539,True,True,eligible_regular_session
2015-04-23,2015-04-23,2015-04-23,390,389,1.4217787655793236e-05,0.004515494083295966,True,True,eligible_regular_session
2015-04-24,2015-04-24,2015-04-24,390,389,1.2128744632099204e-05,-0.000448467546727962,True,True,eligible_regular_session
2015-04-27,2015-04-27,2015-04-27,390,389,1.5727042503098724e-05,-0.006898632045667037,True,True,eligible_regular_session
2015-04-28,2015-04-28,2015-04-28,390,389,2.383538563785225e-05,0.0024287082269071896,True,True,eligible_regular_session
